"_id","location_id","location","lng","lat","centreline_type","centreline_id","px","latest_count_date"
2737,11934,"AVENUE RD AT HILLHOLM RD",-79.4054125125579,43.6969516762125,2,13458674,NA,"2007-10-18"
2738,11938,"EILEEN AVE AT MILDRED AVE",-79.4977514054716,43.6688966837334,2,13463939,NA,"2001-05-23"
2739,11939,"EILEEN AVE AT ELVIN AVE",-79.498666112437,43.6685900406784,2,13463986,NA,"2001-05-23"
2740,11940,"BANFF RD AT SOUDAN AVE",-79.3813644694167,43.7076834974892,2,13456906,NA,"2016-11-07"
2741,11952,"AVENUE RD AT KILBARRY RD",-79.4046409057014,43.6950302321355,2,13459044,NA,"2009-05-21"
2742,11953,"AVENUE RD AT KILLARNEY RD",-79.4050082005555,43.6959981585596,2,13458866,NA,"2007-10-17"
2743,11958,"EMPIRE AVE AT QUEEN ST E",-79.3444588372823,43.6600864753464,2,13465017,NA,"2001-06-13"
2744,11959,"EGLINTON AVE E AT EGLINTON SERVICE RD",-79.266060766818,43.7326748149115,2,13452800,NA,"2001-06-20"
2745,11963,"GLENWOOD CRES AT REXLEIGH DR",-79.3067759090054,43.7058566720849,2,13457012,NA,"2002-11-13"
2746,11966,"INDIAN RD AT MARMADUKE ST",-79.4547527590252,43.6498115562962,2,13466935,NA,"2022-04-13"
2747,11967,"DANFORTH RD AT MEDFORD AVENUE",-79.2735622128488,43.698956523248,2,13458057,NA,"2001-05-28"
2748,11968,"OLD LESLIE ST AT SHEPPARD AVE OVERPASS SOUTH",-79.3673620443651,43.7708500983501,2,13447267,NA,"2001-04-12"
2749,11972,"CHILCOT AVE AT ISLINGTON AVE",-79.5540632286941,43.7128975547569,2,13456430,NA,"2001-05-17"
2750,11974,"OLD LESLIE ST AT SHEPPARD AVE OVERPASS NORTH",-79.3667760124202,43.771333016929,1,438609,NA,"2001-04-12"
2751,11976,"FROST ST AT KIPLING AVE",-79.5678810038036,43.7141511347971,2,13456250,NA,"2001-04-11"
2752,11981,"ELLSWORTH AVE AT WYCHWOOD AVE",-79.4231357213402,43.6813348861712,2,13461610,NA,"2022-03-08"
2753,11983,"CHELSEA AVE AT INDIAN RD",-79.4566454356862,43.6575468129041,2,13465681,NA,"2019-05-21"
2754,11984,"GLENDALE AVE AT WRIGHT AVE",-79.4520655099837,43.6447608387379,2,13467709,NA,"2001-05-10"
2755,11985,"INGLEWOOD DR AT WELLAND AVE",-79.3788716603634,43.6893097298835,2,13460025,NA,"2022-04-07"
2756,11987,"GLEBEMOUNT AVE AT VIRGINIA AVE",-79.3213636395034,43.694783361215,2,13458865,NA,"2006-11-29"
2757,11988,"GERTRUDE PL AT MURIEL AVE",-79.3446340365084,43.6806011185244,2,13461545,NA,"2001-07-04"
2758,11989,"HANNA RD AT LEACREST RD",-79.3626560328254,43.700065940855,2,13458090,NA,"2001-07-05"
2759,11990,"HOWARD STREET AT PARLIAMENT ST",-79.3708460687694,43.6713916796667,2,13463203,NA,"2001-07-09"
2760,11992,"ELM AVE AT SHERBOURNE ST N",-79.3778631586839,43.6750329120291,2,13462628,NA,"2001-05-22"
2761,11993,"LA PEER BLVD AT MCNICOLL AVE",-79.3155142612704,43.8075918145053,2,13442757,NA,"2001-05-31"
2762,11995,"MCKEE AVE AT WILLOWDALE AVE",-79.404329788605,43.7750069445591,2,13446728,NA,"2023-07-25"
2763,11997,"ALDWYCH AVE AT PAPE AVENUE",-79.3466116719649,43.683589586761,2,13460996,NA,"2017-11-02"
2764,11998,"MONARCH PARK AVE AT SAMMON AVE",-79.3293937643457,43.6880279960858,2,13460141,NA,"2020-08-18"
2765,12001,"GLENWOOD CRES AT GLENORD AVE & ST COLUMBA PL",-79.3102117458747,43.7051032701751,2,13457124,NA,"2001-06-14"
2766,12003,"REGENT ST AT ROGERS RD",-79.4703039155077,43.6822243907751,2,13461567,NA,"2001-07-12"
2767,12004,"MILLWOOD RD AT RUMSEY RD",-79.3666986472398,43.7044723157259,2,13457374,NA,"2017-09-12"
2768,12005,"FOXWELL STS AT DUERIN ST",-79.4958483662047,43.6709565759224,2,13463578,NA,"2001-07-16"
2769,12008,"BUTTERICK RD AT EVANS AVE",-79.5310018710904,43.6147398171588,2,13470058,NA,"2017-11-30"
2770,12009,"LESLIE ST AT OVERLAND DR",-79.3537837456705,43.7297811223347,2,13453421,NA,"2022-03-31"
2771,12014,"# 1800 O' CONNOR DR AT # 1801 / # 1815",-79.3039431303409,43.7216806089773,1,11517192,NA,"2015-05-19"
2772,12015,"AMSTERDAM AVE AT O CONNOR DR",-79.3059668172276,43.7142782078044,2,13455637,NA,"2020-02-12"
2773,12019,"# 1450-1500 O'CONNOR DR AT CO-OP GAS/TIM HORTONS",-79.3053385934507,43.7151007906986,2,13455513,NA,"2001-08-28"
2774,12021,"EMPRESS AVE AT KENNETH AVE",-79.4080524787604,43.7703379710447,2,13447440,NA,"2001-08-27"
2775,12027,"COLERIDGE AVE AT LUMSDEN AVE",-79.3149368336847,43.6930207027192,2,13459186,NA,"2001-09-06"
2776,12028,"CEDARVALE AVE AT LUMSDEN AVE",-79.3140095880289,43.6931723007242,2,13459151,NA,"2018-04-12"
2777,12037,"HUNTLEY ST AT LINDEN AVE",-79.3785854853504,43.6702562012009,2,13463409,NA,"2001-08-27"
2778,12039,"DUFFERIN ST AT GIBSON ST (PX 2151)",-79.4480870054128,43.6903910036825,2,13459999,2151,"2016-04-27"
2779,12043,"CRAVEN RD AT DUNDAS ST E",-79.3195713460253,43.6684716260045,2,13463588,NA,"2003-10-16"
2780,12044,"PLATINUM DR AT TEDDER ST & TRETHEWEY DR",-79.4990216456073,43.6973316495508,2,13458842,NA,"2023-03-01"
2781,12046,"CARTWRIGHT AVE AT DUFFERIN ST",-79.4569035204782,43.7238536989786,2,13454504,NA,"2014-11-12"
2782,12047,"DUPONT ST AT HOWLAND AVE (PX 2086)",-79.4118429942255,43.6736880005021,2,13462937,2086,"2022-12-17"
2783,12048,"CARLAW AVE AT MORTIMER AVE",-79.3498863597994,43.6853023459262,2,13460701,NA,"2010-02-11"
2784,12049,"FALAISE RD AT KINGSTON RD",-79.1888194140349,43.7685073948176,2,13447202,NA,"2022-04-05"
2785,12051,"LORNE AVE AT PARK LAWN RD",-79.4910948546882,43.6308054658199,2,13469250,NA,"2019-06-20"
2786,12052,"DUNDAS ST E AT WEST AVE",-79.3459154969112,43.6636530063411,2,13464473,NA,"2007-01-10"
2787,12053,"DALESFORD RD AT ROYAL YORK RD & SINCLAIR ST",-79.5018278666577,43.6244683192978,2,13469614,NA,"2017-09-19"
2788,12057,"BRIMLEY RD AT MANDARIN RD & MINERVA AVE",-79.2421744827658,43.7226050655342,2,13454273,NA,"2015-11-17"
2789,12060,"DUNCAN MILL RD AT LESMILL RD (PX 2465)",-79.358494999327,43.760649996156,2,13448702,2465,"2016-11-03"
2790,12063,"LAWRENCE AVE E AT 55M W OF MARCOS BLVD",-79.2616457735937,43.7522284780283,2,13449713,NA,"2010-10-26"
2791,12067,"ROLPH RD AT SOUTHVALE DR",-79.3656024152177,43.6988405249693,2,13458258,NA,"2001-09-26"
2792,12068,"HANNA RD AT SOUTHVALE DR",-79.3635366895975,43.7005260249414,2,13458025,NA,"2022-10-18"
2793,12069,"KING ST E AT SACKVILLE ST",-79.3603491597035,43.6544105063476,2,13465975,NA,"2001-09-26"
2794,12070,"QUEEN ST E AT SACKVILLE ST",-79.3614655943367,43.6562705269825,2,13465673,NA,"2001-09-27"
2795,12071,"EASTERN AVE AT SACKVILLE ST",-79.3592352700001,43.6534701008625,2,13466119,NA,"2001-09-27"
2796,12074,"HUMBERLINE DR AT HUMBERWOOD BLVD",-79.6181715285034,43.7335395809379,2,13453375,NA,"2013-04-04"
2797,12078,"EGLINTON AVE W AT MCROBERTS AVE & SNIDER AVE",-79.460984372085,43.6933037499179,2,13459519,NA,"2001-09-27"
2798,12085,"DAN LECKIE WAY AT QUEENS QUAY W",-79.3967293835532,43.6366714495739,2,14130687,2417,"2022-11-16"
2799,12086,"MIDDLEFIELD RD AT RICHMOND PARK BLVD (PX 2483)",-79.2595890034328,43.8142189996367,2,13442192,2483,"2017-02-13"
2800,12087,"BIRCHMOUNT RD AT HOLLIS AVE",-79.2631631875202,43.6950492447214,2,13458644,NA,"2022-06-15"
2801,12088,"ADELAIDE ST AT PORTUGAL SQ",-79.4046567222821,43.644729724767,2,13467615,NA,"2001-10-11"
2802,12089,"DANFORTH RD AT NORTH EDGELY AVE",-79.2657581936704,43.7097148974306,2,13456297,NA,"2001-10-03"
2803,12090,"CHURCHILL AVE AT OSSINGTON AVE (PX 1937)",-79.421781003669,43.6519770036508,2,13466493,1937,"2010-01-12"
2804,12093,"NESS DR AT YORK MILLS RD",-79.3228977397011,43.7617879169245,2,13448491,NA,"2019-05-15"
2805,12095,"CEDARVALE AVE AT VIRGINIA AVE",-79.3153325296771,43.6961284886905,2,13458593,NA,"2005-04-04"
2806,12096,"CEDARVALE AVE AT BARKER AVE",-79.314675978613,43.6947314523932,2,13458852,NA,"2005-03-29"
2807,12100,"CEDARVALE AVE AT HOLBORNE AVE",-79.3149972695852,43.6954428856007,2,13458717,NA,"2017-06-06"
2808,12104,"CHISWICK ST AT MILLENIUM DR & TRETHEWEY DR",-79.496627218797,43.697142837984,2,13458879,NA,"2023-03-01"
2809,12105,"ELLERBECK ST AT ERINDALE AVE & HURNDALE AVE",-79.3566897037533,43.6774370369946,2,13462152,NA,"2016-10-20"
2810,12107,"HEDGES BLVD AT MARTIN GROVE RD",-79.5604799391705,43.6685235877384,2,13464140,NA,"2001-10-10"
2811,12109,"NORLONG BLVD AT PLAINS RD",-79.3216858568451,43.6974655367168,2,13458368,NA,"2001-10-17"
2812,12110,"PLAINS RD AT ROBLIN AVE",-79.3237613708881,43.697029528875,2,13458447,NA,"2001-10-18"
2813,12111,"GLEBEMOUNT AVE AT PLAINS RD",-79.322709395297,43.697247065395,2,13458406,NA,"2001-10-22"
2814,12112,"PLAINS RD AT WOODMOUNT AVE",-79.3206670034385,43.6976913602637,2,13458324,NA,"2001-10-18"
2815,12113,"KING ST E AT ST LAWRENCE ST",-79.3569798560907,43.6563825604614,2,13465645,NA,"2001-10-22"
2816,12115,"ASQUITH AVE AT CHURCH ST",-79.3835794386941,43.6720369622365,2,13463145,NA,"2018-11-15"
2817,12116,"CHURCH ST AT COLLIER ST & REYNOLDS PL",-79.386160888478,43.6724401031646,2,13463087,NA,"2004-04-13"
2818,12118,"EASTERN AVE AT 175M E OF COWELL & THEATRE ACESS (PX 1828)",-79.3142699956561,43.6659700004436,1,30034345,1828,"2022-02-24"
2819,12119,"COLLIER ST AT PARK RD",-79.3848691683912,43.6724649493338,2,13463076,NA,"2018-11-15"
2820,12122,"LORRAINE AVE AT MIDLAND AVE",-79.2565167441638,43.7307467932136,2,13453069,NA,"2001-10-24"
2821,12123,"BROWNLOW AVE AT EGLINTON AVE E",-79.3915009075093,43.7081344596479,2,13456858,NA,"2021-12-15"
2822,12125,"BRAESIDE RD AT KAPPELE AVE",-79.3939790585772,43.7301938846505,2,13453451,NA,"2001-10-23"
2823,12127,"ELLERBECK ST AT PLAYER CR & PRETORIA AVE",-79.3570741886021,43.6782126937553,2,13461995,NA,"2016-10-25"
2824,12128,"BILLY BISHOP WAY AT DUFFERIN ST (PX 1875)",-79.4583669953086,43.7299289984098,2,14203394,1875,"2016-04-04"
2825,12129,"WILSON AVE AT 300M E OF DUFFERIN ST (PX 1874)",-79.4553199980164,43.7328399989189,1,14246094,1874,"2022-12-17"
2826,12131,"LING RD AT MORNINGSIDE AVE (PX 2171)",-79.185629997855,43.7666099962668,2,13447495,2171,"2018-12-18"
2827,12132,"BEREKELY ST AT RICHMOND ST E (PX 1962)",-79.3653129946222,43.654261000196,2,13466020,1962,"2020-01-25"
2828,12133,"ADELAIDE ST AT ONTARIO ST",-79.3661881334109,43.6526763492088,2,13466257,NA,"2022-03-02"
2829,12134,"ADELAIDE ST AT PRINCESS ST",-79.367420990196,43.6524124526958,2,13466300,NA,"2001-10-29"
2830,12135,"FRONT ST E AT PRINCESS ST (PX 1967)",-79.3666919980729,43.6506810037654,2,13466587,1967,"2022-03-24"
2831,12137,"ONTARIO ST AT RICHMOND ST",-79.3667331172484,43.6539328729656,2,13466073,NA,"2022-03-02"
2832,12138,"DUNVEGAN RD AT KILBARRY RD & OLD FOREST HILL RD",-79.4081881237971,43.6943021414755,2,13459198,NA,"2001-10-29"
2833,12140,"BIRCHMOUNT RD AT ROLARK DR",-79.2922531342207,43.7676291621619,2,13447577,NA,"2018-03-24"
2834,12157,"HOSKIN AVE AT TOWER RD (PX 839)",-79.3957419987512,43.6646859995011,2,13464402,839,"2011-10-03"
2835,12159,"COUNTRY CLUB DRIVE AT ROYAL YORK RD",-79.5233815022703,43.6745583369561,2,13463038,NA,"2018-05-15"
2836,12160,"ANGLESEY BLVD AT ROYAL YORK RD",-79.5196487625143,43.6659538671767,2,13464483,NA,"2023-01-18"
2837,12161,"# 3151 BRIDLETOWN CIR AT BRIDLETOWN CIR",-79.3194334854153,43.7983069708305,1,105432,NA,"2004-11-01"
2838,12162,"GALAXY BLVD AT INTERNATIONAL BLVD",-79.5849702254579,43.6783417199812,2,13462531,NA,"2019-03-28"
2839,12163,"DAWES RD AT PHARMACY AVE",-79.2902690195613,43.7083633961151,2,13456583,NA,"2001-11-12"
2840,12164,"EASTERN AVE AT ST LAWRENCE ST",-79.3552327949784,43.6547735660516,2,13465907,NA,"2021-09-16"
2841,12165,"DAN LECKIE WAY AT LAKE SHORE BLVD (PX 2186)",-79.3971439989731,43.6373279970963,2,13973648,2186,"2020-02-25"
2842,12166,"EASTERN AVE AT EASTERN AVE DIVERSION",-79.3575082314579,43.6544817387027,2,13465957,NA,"2022-03-24"
2843,12167,"FARMCREST DR AT MEADOWACRES DR",-79.3199576154895,43.771403464818,2,13447074,NA,"2009-02-24"
2844,12168,"EASTERN AVE AT LARCHMOUNT AVE (PX 1857)",-79.3331850006103,43.6596659961961,2,13465059,1857,"2022-02-24"
2845,12170,"DUFFERIN ST AT HUNTER AVE",-79.4497523294632,43.6944399631275,2,13459286,1271,"2001-11-21"
2846,12171,"EGLINTON AVE E AT PRUDHAM GATE",-79.2848295327692,43.7284719547942,2,13453473,1872,"2013-03-11"
2847,12172,"NEWCASTLE ST AT ROYAL YORK RD",-79.4989204278117,43.617497161549,2,13469941,1818,"2022-12-13"
2848,12173,"BLOOR ST W AT JACKSON AVE",-79.5088845045976,43.6479164312883,2,13467363,NA,"2022-05-03"
2849,12176,"BEACONSFIELD AVE AT CROSS ST",-79.4273565573858,43.6475576384818,2,13467243,NA,"2001-11-13"
2850,12178,"LONSMOUNT DR AT LONSDALE RD",-79.4181413888693,43.6875731861019,2,13460451,NA,"2001-11-19"
2851,12179,"PARKSIDE DR AT SPRING RD (PX 1806)",-79.4546540037769,43.6409859988603,2,13468182,1806,"2022-02-10"
2852,12182,"GLADSTONE AVE AT PEEL AVE",-79.4277310494106,43.6440856880865,2,13467747,NA,"2022-12-06"
2853,12184,"HEATH ST AT WALMER RD",-79.4131863553562,43.6865580089183,2,13460623,NA,"2018-09-06"
2854,12185,"COMMISSIONERS ST AT SAULTER ST",-79.3423967182667,43.6496785734554,2,13466690,NA,"2008-05-01"
2855,12189,"DAVENPORT RD AT MACPHERSON AVE & MACPHERSON AVE",-79.403684827103,43.6766755813796,2,13462404,NA,"2001-11-29"
2856,12190,"FRONT ST E AT GEORGE ST (PX 1845)",-79.3703150018637,43.6498189973908,2,13466733,1845,"2022-03-24"
2857,12197,"LESLIE ST AT 50M S OF MOSLEY ST & LOBLAWS/TIM HORTONS (PX 1931)",-79.3288499964458,43.6601399987797,1,30076037,1931,"2013-05-27"
2858,12200,"BRIMLEY RD AT 250M S OF SHEPPARD AVE E",-79.2671740043974,43.7854440033442,2,20050593,1749,"2016-12-15"
2859,12203,"LOCKWOOD RD AT QUEEN ST E",-79.3091954063171,43.6679906692254,2,13463652,NA,"2015-03-04"
2860,12208,"QUEEN ST W & SORAUREN AVE",-79.4409312091069,43.6397400711792,2,13468303,1745,"2018-11-14"
2861,12211,"BEECROFT RD AT POYNTZ AVE (PX 1821)",-79.412145999771,43.7596139989986,2,13448963,1821,"2013-04-30"
2862,12212,"DUNDAS ST AT KINGSWAY MILLS PLAZA (PX 1852)",-79.5135780034782,43.6594600022959,1,30113585,1852,"2016-05-12"
2863,12216,"ORMSBY CRES AT SPADINA RD",-79.4176833306694,43.7005575086406,2,13458126,NA,"2001-12-10"
2864,12217,"BERWICK AVE AT DUPLEX AVE",-79.4002684461004,43.7036565082006,2,13457603,NA,"2021-03-23"
2865,12220,"LUMLEY AVE AT MOORE AVE",-79.3763476097274,43.6958280505513,2,13458810,NA,"2022-04-07"
2866,12221,"STRATHEARN RD AT WESTOVER HILL RD",-79.4315697086679,43.6950603085662,2,13459110,NA,"2001-12-18"
2867,12222,"AVA RD AT WESTOVER HILL RD",-79.4316540814384,43.6964027303215,2,13458847,NA,"2001-12-18"
2868,12223,"KINGSTON RD AT 2700 KINGSTON RD",-79.2421585282115,43.7166642945754,1,112019,1824,"2022-06-01"
2869,12224,"FINCH AVE E AT 200M E OF BIRCHMOUNT RD",-79.3033999955062,43.7996499958194,1,3369767,1734,"2012-10-30"
2870,12225,"DUNDAS ST W AT 47M N OF CHELSEA & SHOPPERS DRUG MART (PX 1864)",-79.4529570055727,43.6582050004151,2,13465560,1864,"2011-04-27"
2871,12226,"F G GARDINER EXPY W/B OFF RAMP AT KIPLING AVE (PX 1890)",-79.5260179942683,43.6191919982797,2,20111021,1890,"2012-08-14"
2872,12229,"W R ALLEN RD AT HIGHWAY 401 OFF RAMP / YORKDALE RD (PX 1451)",-79.4494730037876,43.7275869994423,2,13454013,1451,"2017-12-06"
2873,12230,"ALNESS ST AT FLINT RD (PX 1876)",-79.4781649983751,43.7819390036536,2,13445966,1876,"2021-12-15"
2874,12232,"ROYAL YORK RD AT USHER AVE / VALIANT RD",-79.5150207472395,43.6556377586156,2,13466114,NA,"2004-02-09"
2875,12234,"QUEENS PLATE DR AT TRIPLE CROWN AVE",-79.6022840401341,43.7227065024937,2,14075750,NA,"2013-03-20"
2876,12235,"BLOOR ST W AT POLICE STATION",-79.526245,43.64405,1,10759421,NA,"2001-11-27"
2877,12236,"NORLONG BLVD AT O CONNOR DR",-79.322412738744,43.699264647668,2,13458118,NA,"2002-02-12"
2878,12237,"O CONNOR DR AT WOODMOUNT AVE",-79.3213897601021,43.6994832161395,2,13458087,NA,"2018-04-11"
2879,12238,"DAVENPORT RD AT MACPHERSON AVE & POPLAR PLAINS RD",-79.4029780470321,43.6768093553714,2,13462372,NA,"2018-01-17"
2880,12239,"O CONNOR DR AT ROBLIN AVE",-79.3244865793201,43.6988178676717,2,13458179,NA,"2016-10-12"
2881,12243,"# 433 EASTERN AVE AT WORKS YARD",-79.3438159074739,43.6573374156309,2,14037085,NA,"2001-12-13"
2882,12252,"DUNKIRK RD AT WOODMOUNT AVE",-79.3185507689578,43.6928098444212,2,13459243,NA,"2006-01-17"
2883,12253,"GOODERHAM DR AT LAWRENCE AVE E",-79.3022033602802,43.743760413681,2,13451117,NA,"2002-01-24"
2884,12257,"WARDEN AVE AT 75M N OF MACK AVE (PX 1839)",-79.2760870003342,43.7002019993318,1,112744,1839,"2022-02-16"
2885,12259,"DOLPHIN DR AT PHARMACY AVE (PX 1870)",-79.286728996729,43.7000840007147,2,13457926,1870,"2018-02-08"
2886,12260,"DOVERCOURT RD AT GEARY AVE (PX 2469)",-79.4331770053035,43.6707150032573,2,13463464,2469,"2020-01-15"
2887,12261,"GRENADIER RD AT SUNNYSIDE AVE",-79.4523796796294,43.6484533758441,2,13467141,NA,"2017-09-19"
2888,12262,"COSBURN AVE AT WOODMOUNT AVE",-79.3199152238784,43.6958824861146,2,13458647,NA,"2017-02-27"
2889,12267,"BERNER TRAIL & MAMMOTH HALL TRAIL AT WASHBURN WAY",-79.2262207887459,43.8009154306237,2,13443223,NA,"2020-08-27"
2890,12268,"GRAND MARSHALL DR AT MILNER AVE (PX 1899)",-79.1967900062023,43.7997709973245,2,13443301,1899,"2011-03-02"
2891,12270,"CURLEW DR AT RIALTO DR",-79.3170558392587,43.7424583003662,2,13451377,NA,"2022-09-29"
2892,12273,"DONLANDS AVE AT WESTWOOD AVE",-79.340523149556,43.6883086671634,2,13460114,NA,"2002-01-23"
2893,12277,"BATHURST ST AT CHARLESWOOD DR",-79.434248891732,43.7384161881691,2,13452272,NA,"2007-01-18"
2894,12281,"GARDENS CRES AT SELWYN AVE",-79.3066422307257,43.7083834353478,2,13456618,NA,"2002-05-22"
2895,12283,"HALIBURTON AVE & LLOYD MANOR RD & RATHBURN RD",-79.5465504503075,43.6590845077386,2,13465631,NA,"2023-04-26"
2896,12288,"BOSTON AVE AT GERRARD ST",-79.3415628244394,43.6676858026322,2,13463784,NA,"2002-02-11"
2897,12289,"O CONNOR DR AT WARLAND AVE",-79.3461729500237,43.6940356078031,2,13459071,NA,"2021-11-04"
2898,12290,"LINSMORE CRES AT O CONNOR DR",-79.3359826417523,43.6963627564069,2,13458607,NA,"2002-02-04"
2899,12297,"CASSELS AVE AT WOODBINE AVE",-79.3100276435891,43.679037848037,2,13461733,NA,"2018-09-12"
2900,12305,"ST CLAIR AVE W AT SYMES RD (PX 2390)",-79.4776420046931,43.6703250018847,2,13463659,2390,"2023-06-27"
2901,12306,"MONDOVI GT AT ST CLAIR AVE W (PX 2028)",-79.475193996874,43.6708540000704,2,14172279,2028,"2013-06-20"
2902,12374,"RAYMORE DR AT SCARLETT RD",-79.5205890787427,43.6958200224051,2,13459195,NA,"2013-01-23"
2903,12382,"MIDLAND AVE AT SALOME DR & WEYBRIGHT CRT",-79.2768388353461,43.7823019180608,2,13445567,NA,"2002-02-26"
2904,12383,"EMBLEM CRT AT MIDLAND AVE",-79.2754560120198,43.7789147944014,2,13445987,2297,"2012-02-07"
2905,12405,"JANE ST AT ST MARKS RD",-79.48902837959,43.6604130296528,2,13465287,NA,"2017-04-27"
2906,12406,"ROSEDALE VALLEY RD AT DRWY E OF PARK RD (PX 2013)",-79.3840690043608,43.6735000040788,2,13462900,2013,"2002-03-05"
2907,12407,"ST MARKS RD AT WATSON AVE",-79.4902714304613,43.6601639759512,2,13465323,NA,"2002-03-06"
2908,12409,"BROOKSIDE AVE AT ST MARKS RD",-79.4914949700662,43.6599016842941,2,13465372,NA,"2002-03-06"
2909,12411,"BRAMBLEBROOK AVE AT MCNICOLL AVE (PX 2230)",-79.2867689940512,43.8143919997269,2,13442211,2230,"2018-12-13"
2910,12413,"FRONT ST E AT MARKET ST",-79.3721930202574,43.6491310500942,2,13466840,NA,"2022-03-24"
2911,12429,"TIAGO AVE AT WESTVIEW BLVD",-79.307044529491,43.7111249193637,2,13456165,NA,"2013-06-04"
2912,12430,"GLENVALE BLVD AT HANNA RD",-79.3740206027957,43.7169290812858,2,13455383,NA,"2002-03-11"
2913,12441,"LONSDALE RD AT ORIOLE PKWY",-79.4008692856139,43.6911975493687,2,13459765,NA,"2022-10-27"
2914,12451,"BAYVIEW AVE AT CRAIG CRES",-79.3773850401063,43.7123990758843,2,13456136,NA,"2005-10-24"
2915,12563,"FREDERICK ST AT FRONT ST E",-79.3690740287773,43.6501001805573,2,13466685,NA,"2022-03-24"
2916,12568,"GEORGE ST AT QUEEN ST E",-79.3720781640678,43.6539576210126,2,13466082,NA,"2022-10-18"
2917,12569,"ONTARIO ST AT QUEEN ST E",-79.3671636381504,43.6550181001773,2,13465894,NA,"2020-01-25"
2918,12571,"BERKELEY ST AT QUEEN ST E",-79.3657560892623,43.6553401895472,2,13465843,NA,"2020-01-25"
2919,12572,"GEORGE ST AT KING ST E",-79.3706937991012,43.6507322364405,2,13466590,1965,"2017-05-17"
2920,12573,"FREDERICK ST AT KING ST E",-79.3694740452578,43.651001611115,2,13466537,NA,"2002-03-25"
2921,12575,"KING ST E AT PRINCESS ST",-79.3670506171421,43.6515475861724,2,13466439,NA,"2016-07-12"
2922,12576,"KING ST E AT ONTARIO ST",-79.3660872147512,43.6517644475568,2,13466404,NA,"2020-01-25"
2923,12578,"BERKELEY ST AT KING ST E",-79.3643860801482,43.6521298325392,2,13466333,1966,"2020-01-25"
2924,12801,"LONSMOUNT DR AT TICHESTER RD",-79.4174143897321,43.6857837621216,2,13460794,NA,"2003-11-11"
2925,12802,"MURDOCK AVE AT WEST LYNNE AVE",-79.3156698350159,43.6831184683409,2,13461000,NA,"2002-04-04"
2926,12897,"GILMOUR AVE AT WOODSIDE AVE",-79.4767368724866,43.6584019624475,2,13465584,NA,"2002-04-04"
2927,12898,"GLENDONWYNNE RD AT QUEBEC AVE",-79.4696509034259,43.6594868084972,2,13465393,NA,"2004-11-25"
2928,12899,"MARTIN GROVE RD AT MILKWOOD AVE (PX 1959)",-79.5885579950476,43.7301150005967,2,13453918,1959,"2016-05-03"
2929,12902,"REXDALE BLVD AT 71 REXDALE BLVD",-79.5626116751891,43.7126596451529,2,13456483,NA,"2022-12-17"
2930,13035,"DALECREST DR AT SELWYN AVE",-79.3069459588891,43.709081501889,2,13456497,NA,"2002-03-18"
2931,13036,"CAMILLA CRES AT PHARMACY AVE",-79.2924964822463,43.7135168498574,2,13455736,NA,"2020-11-11"
2932,13052,"CORINTHIAN BLVD N AT PHARMACY AVE & PINEMEADOW BLVD (PX 1465)",-79.3249799969181,43.7927899991706,2,13444341,1465,"2018-02-06"
2933,13059,"ATLAS AVE AT 65M S OF EGLINTON AVE",-79.4381567089944,43.6976738236198,2,30017547,NA,"2002-03-19"
2934,13060,"BROADVIEW AVE AT ERINDALE AVE",-79.3586523529059,43.6775208346087,2,13462138,NA,"2020-01-08"
2935,13189,"OLD LESLIE ST AT SHEPPARD AVE E",-79.3655514959956,43.7715009097084,2,13447154,NA,"2019-11-26"
2936,13194,"BLUE RIDGE RD AT SHEPPARD AVE (PX 1956)",-79.3741989945265,43.7697129961355,2,13447460,1956,"2019-11-26"
2937,13232,"BAYVIEW MEWS LANE AT HAWKSBURY DR",-79.38354283458,43.770447285893,2,13447358,NA,"2019-11-26"
2938,13363,"CARLAW AVE AT LANGLEY AVE",-79.3437099512676,43.6699373447753,2,13463378,NA,"2015-12-08"
2939,13448,"NORTHCLIFFE BLVD AT ROSECLIFFE AVE",-79.4430549924513,43.6838989562377,2,13461196,NA,"2018-03-29"
2940,13464,"HAVELOCK ST AT HEPBOURNE ST",-79.4315471216888,43.6583344258146,2,13465495,NA,"2021-10-19"
2941,13477,"DORVAL RD AT EDNA AVE",-79.4546337263167,43.6568630997924,2,13465794,NA,"2016-11-03"
2942,13554,"HUMBER COLLEGE BLVD AT HUMBERLINE DR (PX 2009)",-79.6091540058706,43.7321890022842,2,13453590,2009,"2020-10-29"
2943,13556,"ROGERS RD AT WESTMOUNT AVE",-79.4450308880851,43.6857992981935,2,13460856,NA,"2004-04-08"
2944,13557,"ROSECLIFFE AVE AT WESTMOUNT AVE",-79.4441282377422,43.6836721938162,2,13461241,NA,"2002-05-08"
2945,13559,"NORTHCLIFFE BLVD AT ROGERS RD",-79.4439721378385,43.6860344203186,2,13460815,NA,"2022-05-12"
2946,13562,"CLOVERLAWN AVE AT NORTHCLIFFE BLVD",-79.4421664909596,43.6817481062535,2,13461584,NA,"2018-03-29"
2947,13565,"CLOVERLAWN AVE AT WESTMOUNT AVE",-79.4432867065704,43.6815101867693,2,13461632,NA,"2002-05-01"
2948,13566,"ST CLAIR AVE AT WESTMOUNT AVE",-79.4420046191491,43.6781815594863,2,13462242,NA,"2004-04-08"
2949,13804,"LAWRENCE AVE E AT FLERIMAC RD & MORNING DEW RD",-79.1688820263794,43.7723032334858,2,13446621,NA,"2016-11-01"
